"No.","Time","Source","Destination","Protocol","Length","Request in Frame","RF Channel","Opcode","Value","Handle","Info","Time.1","UUID"
"174","1.287541","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (Write Scan Enable)","2021-06-07 12:08:18,066958",""
"175","1.349480","host","controller","HCI_CMD_BROADCOM","6","","","","","","Sent Broadcom LE Advertising Filter[Malformed Packet]","2021-06-07 12:08:18,128897",""
"176","1.350235","controller","host","HCI_EVT_BROADCOM","9","","","","","","Rcvd Broadcom Command Complete (LE Advertising Filter)[Malformed Packet]","2021-06-07 12:08:18,129652",""
"177","1.350644","host","controller","HCI_CMD_BROADCOM","15","","","","","","Sent Broadcom LE Advertising Filter","2021-06-07 12:08:18,130061",""
"178","1.351958","controller","host","HCI_EVT_BROADCOM","10","","","","","","Rcvd Broadcom Command Complete (LE Advertising Filter)","2021-06-07 12:08:18,131375",""
"179","1.352092","host","controller","HCI_CMD_BROADCOM","22","","","","","","Sent Broadcom LE Advertising Filter","2021-06-07 12:08:18,131509",""
"180","1.352644","controller","host","HCI_EVT_BROADCOM","10","","","","","","Rcvd Broadcom Command Complete (LE Advertising Filter)","2021-06-07 12:08:18,132061",""
"181","1.385655","host","controller","HCI_CMD","6","","","","","","Sent LE Set Scan Enable","2021-06-07 12:08:18,165072",""
"182","1.388407","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Enable)","2021-06-07 12:08:18,167824",""
"183","1.388566","host","controller","HCI_CMD","11","","","","","","Sent LE Set Scan Parameters","2021-06-07 12:08:18,167983",""
"184","1.390235","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Parameters)","2021-06-07 12:08:18,169652",""
"185","1.390390","host","controller","HCI_CMD","11","","","","","","Sent LE Set Scan Parameters","2021-06-07 12:08:18,169807",""
"186","1.391578","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Parameters)","2021-06-07 12:08:18,170995",""
"187","1.391724","host","controller","HCI_CMD","6","","","","","","Sent LE Set Scan Enable","2021-06-07 12:08:18,171141",""
"188","1.392721","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Enable)","2021-06-07 12:08:18,172138",""
"189","1.392859","host","controller","HCI_CMD_BROADCOM","7","","","","","","Sent Broadcom LE Advertising Filter","2021-06-07 12:08:18,172276",""
"190","1.393413","controller","host","HCI_EVT_BROADCOM","10","","","","","","Rcvd Broadcom Command Complete (LE Advertising Filter)","2021-06-07 12:08:18,172830",""
"191","1.394975","host","controller","HCI_CMD","6","","","","","","Sent LE Set Scan Enable","2021-06-07 12:08:18,174392",""
"192","1.397884","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Enable)","2021-06-07 12:08:18,177301",""
"193","1.398045","host","controller","HCI_CMD","11","","","","","","Sent LE Set Scan Parameters","2021-06-07 12:08:18,177462",""
"194","1.400600","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Parameters)","2021-06-07 12:08:18,180017",""
"195","1.400742","host","controller","HCI_CMD","11","","","","","","Sent LE Set Scan Parameters","2021-06-07 12:08:18,180159",""
"196","1.401980","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Parameters)","2021-06-07 12:08:18,181397",""
"197","1.402115","host","controller","HCI_CMD","6","","","","","","Sent LE Set Scan Enable","2021-06-07 12:08:18,181532",""
"198","1.403395","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Enable)","2021-06-07 12:08:18,182812",""
"199","1.403548","host","controller","HCI_CMD_BROADCOM","6","","","","","","Sent Broadcom LE Advertising Filter[Malformed Packet]","2021-06-07 12:08:18,182965",""
"200","1.404012","controller","host","HCI_EVT_BROADCOM","9","","","","","","Rcvd Broadcom Command Complete (LE Advertising Filter)[Malformed Packet]","2021-06-07 12:08:18,183429",""
"201","1.404792","host","controller","HCI_CMD_BROADCOM","15","","","","","","Sent Broadcom LE Advertising Filter","2021-06-07 12:08:18,184209",""
"202","1.405497","controller","host","HCI_EVT_BROADCOM","10","","","","","","Rcvd Broadcom Command Complete (LE Advertising Filter)","2021-06-07 12:08:18,184914",""
"203","1.405606","host","controller","HCI_CMD_BROADCOM","22","","","","","","Sent Broadcom LE Advertising Filter","2021-06-07 12:08:18,185023",""
"204","1.406158","controller","host","HCI_EVT_BROADCOM","10","","","","","","Rcvd Broadcom Command Complete (LE Advertising Filter)","2021-06-07 12:08:18,185575",""
"205","1.414242","host","controller","HCI_CMD","6","","","","","","Sent LE Set Scan Enable","2021-06-07 12:08:18,193659",""
"206","1.416296","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Enable)","2021-06-07 12:08:18,195713",""
"207","1.416447","host","controller","HCI_CMD","11","","","","","","Sent LE Set Scan Parameters","2021-06-07 12:08:18,195864",""
"208","1.417578","controller","host","HCI_EVT","7","","","","","","Rcvd Command Complete (LE Set Scan Parameters)","2021-06-07 12:08:18,196995",""
